Customer_ID,Age,Gender,Annual_Income,Spending_Score,Subscription_Type,Region,Churn
CUST8414,N/A,Female,,low,,North,
,,,unknown,17,Standard,North,
CUST3290,47,,unknown,low,Standard,North,No
CUST9191,N/A,F,125017,high,Standard,,No
CUST2598,,F,unknown,,Standard,East,N
CUST6585,N/A,Female,,100,,,
CUST5359,N/A,Female,20427,97,,,
CUST6491,21,M,127000,,Standard,North,No
CUST4703,,M,137049,high,Premium,,
CUST9250,26,,,,Standard,East,No
CUST8445,N/A,Male,112910,low,Standard,South,No
CUST9371,N/A,,unknown,,Standard,North,N
CUST9394,,F,,27,Basic,,Y
CUST4585,42,Male,,57,,South,Y
,,,unknown,high,Basic,,Yes
CUST4407,25,Male,,low,Basic,,Yes
,N/A,Male,148740,87,,West,No
CUST5820,,M,92860,high,Basic,West,
CUST7029,57,M,unknown,,Premium,North,
CUST5757,,Female,unknown,66,,West,
CUST4631,66,F,80312,low,,West,No
CUST5363,N/A,M,,low,Standard,South,Y
CUST4726,,,59427,80,Standard,West,N
CUST4828,,Male,,low,,East,N
CUST8681,N/A,M,,,Standard,,N
CUST8825,39,Male,unknown,68,Standard,,Y
CUST9048,,,unknown,high,Standard,,
CUST3228,,,132768,,Standard,North,Y
CUST2552,N/A,Male,,low,Standard,North,Yes
CUST1818,,,,,Standard,,No
CUST6468,,Female,,,,,Yes
CUST7710,,,,,Basic,West,
CUST3095,,F,unknown,75,Premium,West,Yes
CUST8571,,M,unknown,7,Standard,North,Yes
CUST9588,N/A,Female,,87,Standard,,Yes
CUST7667,,,52303,33,Standard,,No
CUST5758,N/A,Male,,low,,North,Y
CUST8511,,,unknown,high,Standard,West,Y
,,Female,,30,Basic,,Yes
CUST8942,49,M,unknown,,Basic,,No
CUST5072,,Male,,high,Premium,North,Y
CUST4222,,M,unknown,52,Premium,North,N
CUST8196,23,F,,,Premium,West,Yes
CUST3603,,Female,76356,low,Standard,West,
CUST1342,,Male,,high,,North,
CUST8352,,,,low,,,No
CUST8177,N/A,F,91966,high,Standard,South,Y
,N/A,M,32462,17,,,No
CUST3300,,,,low,,South,
CUST6040,27,F,unknown,46,,,No
CUST7985,24,,,high,,North,No
CUST5294,66,M,143946,,Basic,,N
CUST4375,,Male,,,Standard,,N
CUST9657,42,,unknown,58,,West,Y
CUST4050,N/A,Male,49645,low,Basic,,No
CUST9468,N/A,,,high,Basic,South,N
CUST3109,,,unknown,,Premium,West,Y
CUST8910,N/A,,104029,6,Standard,,No
CUST8932,N/A,,133818,47,Premium,,Y
CUST4138,,Male,unknown,high,Standard,North,No
CUST2149,60,F,unknown,71,,West,No
CUST1353,,,112101,high,Basic,,Yes
CUST5538,N/A,,,91,Basic,West,Yes
CUST3819,N/A,,,high,,,
,32,Male,,low,Premium,,N
,64,Male,unknown,low,Basic,,
CUST5211,N/A,Female,,,Basic,South,No
CUST7648,,M,,high,,,
CUST4825,,Male,,,Standard,West,Yes
CUST7188,,F,58652,,,North,Yes
CUST5688,,F,,low,Premium,,Yes
CUST7329,,,,high,Standard,East,Y
CUST3880,42,Male,,high,Standard,South,
CUST5333,N/A,M,57190,low,,West,
CUST2638,N/A,,63140,15,,,
CUST8551,N/A,Male,,74,Premium,North,N
CUST1621,42,,,17,,East,No
CUST3164,N/A,,,,,East,
CUST4925,,,66779,high,Standard,,
CUST6293,28,Male,,,Premium,East,
CUST5262,48,Female,unknown,low,,,Yes
CUST5303,,Female,,,,,
CUST9955,N/A,Female,unknown,high,Basic,,
CUST7327,47,F,,high,Premium,West,N
CUST9992,,Male,149245,high,Premium,,
CUST5384,,Male,26848,,Premium,,Y
,N/A,,,,Premium,North,Y
CUST5806,N/A,Female,127891,low,,North,Yes
CUST7508,39,M,27486,low,Standard,East,
CUST9077,,M,,low,,East,N
CUST1047,,M,,,,West,No
CUST4976,,Female,,low,,,
,,F,,,,South,Yes
CUST3429,N/A,F,,95,Basic,,Yes
CUST5618,,,,82,Basic,,No
CUST8413,,M,,low,,South,Yes
CUST1435,,,,36,Premium,,
CUST1607,N/A,Male,113268,high,Standard,West,No
,58,F,,low,Premium,,Y
CUST4453,,F,65649,12,Basic,,
CUST6670,,M,25606,,,East,
CUST9727,,Male,67626,,,,
CUST8797,N/A,Male,,high,,East,Y
CUST9950,,M,,59,Premium,,N
CUST5855,59,M,unknown,79,,,
CUST4576,,,,33,,,N
CUST3323,N/A,,,high,Standard,South,
CUST6259,N/A,,117261,low,,South,
CUST5246,24,,,35,,,N
CUST9657,,Female,,,Standard,North,
CUST9020,,,,,,,Yes
,33,Male,,63,Basic,,Yes
CUST5193,,M,,high,,,No
CUST3683,N/A,M,76956,high,Basic,,Yes
CUST9224,,F,121471,,Premium,East,
CUST4414,N/A,,,76,,,
CUST5200,,,,low,,South,No
,,,138093,61,,East,
CUST2544,N/A,M,,high,,,No
CUST7985,33,Female,unknown,high,Basic,North,Yes
,,Female,,high,Basic,South,
CUST3759,,Female,149646,high,Standard,East,Yes
CUST6804,35,Male,144011,16,,East,
CUST8442,,Male,,81,,,N
,,Male,unknown,low,Premium,East,Yes
CUST5350,,,unknown,,,West,
CUST7187,N/A,Female,,7,,,Y
CUST1405,,,,low,,,Yes
CUST6440,,,109178,,,,
CUST9845,49,,,,,North,
CUST8079,N/A,M,,4,,East,Yes
CUST2048,,Female,,high,,,
CUST1061,,,,high,,,
CUST4213,N/A,,,,,East,No
CUST3998,,Female,,49,Basic,North,No
CUST9941,,M,142222,,Standard,East,N
CUST3955,20,Female,148242,high,,North,No
CUST9703,N/A,,,,Basic,,Yes
CUST1835,,,109698,high,,East,N
CUST4720,,Male,43377,78,Premium,,No
CUST3354,18,,52699,,,,N
CUST8642,N/A,M,30611,6,Standard,North,No
CUST5423,,,,90,,East,
CUST5116,,,unknown,low,Premium,North,Y
CUST5006,70,Male,38438,high,Basic,,
CUST2824,,,132450,low,Basic,South,No
CUST5966,N/A,,,high,Standard,,Y
CUST9309,35,M,,low,Premium,South,
CUST2544,,,,,Premium,South,Y
CUST7818,,,146603,low,,,Yes
CUST7163,58,Female,63888,low,Premium,North,
CUST4846,41,,,low,Basic,West,N
CUST4341,N/A,,71068,67,Standard,,Yes
CUST3436,N/A,Male,22340,82,,North,Yes
CUST9898,N/A,Female,74788,high,Standard,South,N
CUST1207,N/A,Female,,high,Standard,South,No
CUST4241,,Male,,,Premium,West,No
CUST5624,N/A,Female,68708,19,,,
CUST4219,,F,,low,Standard,South,N
CUST2958,27,,unknown,high,,South,Y
CUST7980,41,Female,129741,low,Premium,,N
CUST5634,,Male,104047,low,Premium,,N
CUST3632,58,F,,,,East,No
CUST5848,68,,,,,South,N
CUST5868,35,M,unknown,high,Standard,,N
CUST8727,N/A,F,,high,,East,Y
CUST2071,,Female,,,,East,No
CUST2524,,Male,,low,Premium,South,N
CUST4059,58,M,,,Basic,,N
CUST3885,,,,39,Standard,South,Y
CUST4742,N/A,Female,unknown,low,Basic,North,
CUST9823,33,Female,,,Standard,East,
CUST9589,59,Female,unknown,,Basic,,
CUST5100,26,Female,,high,Standard,,N
CUST7157,N/A,Male,,low,Premium,East,Yes
CUST8749,N/A,,,high,Basic,North,
,N/A,F,,4,Premium,,Yes
CUST6962,N/A,,,low,Premium,East,
CUST8988,N/A,Female,unknown,,Basic,East,N
CUST1454,,Female,,,Basic,,
CUST1075,,,unknown,high,Standard,West,No
CUST5685,,Female,,high,Standard,North,
CUST9585,,,unknown,high,Basic,,
CUST6432,,F,unknown,,Standard,South,N
CUST2793,56,Male,,low,Premium,South,
CUST3950,,Male,unknown,66,,North,
CUST9466,,F,34926,,Premium,East,N
CUST2976,N/A,Female,,low,Standard,East,
CUST1297,,F,unknown,22,,North,Yes
CUST6724,,M,,,,South,No
CUST9607,,Male,106102,high,Premium,East,No
CUST5520,,Male,,36,,North,Y
CUST8941,N/A,M,,,Premium,South,No
CUST3248,68,F,,low,Premium,,N
CUST5218,N/A,Male,96344,93,,East,Y
CUST9863,27,Female,,50,Premium,South,N
CUST6745,N/A,,unknown,,Premium,East,Y
CUST3873,,,,,,West,
CUST6207,22,,,,,West,
CUST1179,,,,high,Standard,,Y
CUST1123,41,,unknown,high,Basic,,
CUST5693,49,Female,,high,Standard,,No
CUST3445,33,Male,,,Basic,West,Y
CUST1812,,,unknown,,,East,Yes
CUST7807,,,unknown,78,,West,Y
CUST9544,,Female,,low,Basic,,Yes
CUST6518,,F,,,Premium,,No
CUST8955,,Female,unknown,low,Premium,East,
CUST9995,,Male,,63,Premium,,
CUST5755,N/A,F,unknown,,Premium,,Yes
CUST7076,,F,148887,,,North,
CUST7834,,F,,15,Premium,North,N
CUST2972,,F,88374,high,,West,Y
CUST1243,64,Female,unknown,9,Standard,South,
CUST3661,,,,37,,North,
CUST9874,,Female,unknown,,,North,No
CUST9260,N/A,,145036,34,,East,No
CUST8659,59,,,low,,,
CUST1095,,,,low,,North,No
CUST3250,,,unknown,high,Premium,East,Y
CUST7186,,F,,50,Premium,South,
CUST7251,53,Female,,low,Standard,North,Yes
CUST7941,65,,,low,,,
CUST1884,,Female,,low,,East,Yes
CUST1148,N/A,Female,79581,high,,,Yes
CUST3515,N/A,,81805,,,North,
CUST6487,,M,,57,,,
CUST3456,N/A,,,4,Basic,West,
CUST8206,,M,,high,,West,N
CUST6770,,,,low,Standard,East,No
CUST5944,29,M,,low,Premium,South,Y
CUST5044,N/A,Female,129600,high,,South,No
CUST6091,,Male,145896,high,,,
CUST8208,,,unknown,19,Standard,West,Y
CUST8558,N/A,Female,,,Basic,South,N
CUST5572,,M,,60,,,
CUST8994,N/A,Female,30544,low,,,No
CUST5410,,Female,122144,high,Basic,,Yes
CUST8286,,Female,,,Basic,West,N
CUST3525,61,F,54491,50,,North,No
CUST9943,N/A,F,,high,,North,No
CUST5943,35,Male,,low,,West,Yes
CUST7108,N/A,F,,high,Basic,,
CUST9743,,F,,high,,,N
CUST8286,,,,38,,East,Yes
CUST7829,N/A,M,,high,Premium,,
CUST7216,,Male,unknown,62,,,
CUST4811,N/A,,,,,North,Yes
,62,M,127085,high,Premium,East,
CUST7181,,Female,unknown,low,Premium,West,
CUST2306,N/A,Female,,,Basic,,Yes
CUST6208,N/A,Male,,,,,
CUST1114,,M,,high,,West,
CUST9683,,,unknown,61,,South,N
CUST9559,,,unknown,,Standard,West,
CUST7342,N/A,F,,16,,North,
CUST2659,N/A,M,60997,low,,West,Yes
CUST9665,,,,98,Premium,,Yes
CUST2385,38,M,55287,70,Standard,North,Y
CUST9411,N/A,F,31897,low,Basic,East,
CUST5543,41,,120198,high,,West,N
CUST5863,39,Female,57220,low,,,
CUST4493,,F,,low,,North,N
CUST9974,,F,121123,,,,
CUST7190,N/A,Male,unknown,high,Basic,,
CUST1225,68,Female,114497,43,Premium,South,Yes
CUST6563,,F,,low,Standard,,Y
CUST9493,23,M,111455,40,,North,N
CUST6999,,M,unknown,high,,North,N
CUST3178,N/A,F,74439,,,East,Y
CUST2327,38,Male,82698,low,,,No
CUST3221,N/A,Female,99946,40,Premium,West,N
CUST1383,52,,unknown,low,,North,
CUST6278,N/A,,,high,,North,No
CUST1016,18,M,,45,Premium,East,N
CUST9492,N/A,,unknown,low,Premium,West,No
CUST5424,,,,49,Basic,West,Y
CUST4125,,F,,,Basic,South,No
CUST6468,,,46208,,,West,Y
,N/A,F,51145,45,Basic,North,No
CUST4448,,F,33932,low,,West,No
CUST2689,N/A,,,10,Premium,East,Yes
CUST3593,,,144897,,Basic,West,
CUST7140,28,F,30701,high,,East,N
CUST7486,,Male,,high,,West,Y
CUST1382,39,,21758,,Basic,North,Yes
CUST9103,,Female,unknown,high,,North,Y
CUST3356,,,unknown,90,Standard,East,N
CUST6131,N/A,,,low,,,Y
CUST4490,,,112654,high,Premium,,No
CUST7085,,Female,67890,,Premium,South,Yes
CUST5693,65,,,low,Standard,,Yes
CUST6617,70,Male,,high,,East,
CUST1337,,,,,Premium,North,Yes
CUST4702,,Male,unknown,26,Basic,South,No
CUST4688,N/A,F,79587,low,,West,
CUST6104,,,122050,low,,North,Yes
CUST2775,N/A,,unknown,46,,West,Yes
CUST2380,N/A,Male,54613,high,,West,No
CUST7604,N/A,F,unknown,low,Standard,,
CUST4231,,Female,,,Basic,South,Y
CUST9835,N/A,Male,,low,,,
CUST3164,,Female,unknown,low,Basic,North,Y
CUST3784,,,115823,,,,
CUST6206,,,83092,high,,North,Y
CUST5390,47,,,high,Basic,West,No
CUST1129,N/A,,,,Standard,East,No
CUST4033,N/A,F,unknown,low,Standard,East,No
CUST8084,34,Male,,,,North,
CUST2384,62,,,low,,North,
CUST8832,N/A,,,low,,,No
CUST2670,N/A,Female,unknown,72,,,Yes
CUST5603,,Female,unknown,low,,,
CUST3150,64,,,high,,West,
CUST3583,N/A,M,unknown,,Standard,North,Y
CUST1206,N/A,F,unknown,low,Standard,South,Y
CUST8250,,Male,,high,Standard,,No
CUST7647,,,unknown,,Standard,South,N
CUST9807,N/A,Female,unknown,high,,,
CUST6378,N/A,F,unknown,,Standard,West,Yes
CUST9419,23,F,118385,low,Premium,,
CUST4242,,Male,,40,Standard,,Y
CUST9701,,,unknown,high,Basic,,No
,,Male,,high,Basic,East,
CUST3416,,,unknown,16,Basic,,Y
CUST5778,67,,135004,low,,,Y
CUST1845,N/A,,,low,,East,No
CUST1630,N/A,Female,,61,,South,Y
CUST5804,N/A,Male,69215,,Standard,East,
,,M,unknown,30,,West,Yes
CUST1853,N/A,,unknown,low,Standard,West,
CUST9697,,Female,,100,,,No
CUST4639,,,38022,low,Standard,South,No
CUST8459,,Female,,53,Basic,North,
CUST3139,,M,unknown,high,,West,N
CUST3886,,,,74,Standard,North,
CUST3157,,M,51580,high,Basic,,
CUST5356,,Male,unknown,high,Standard,West,
CUST7474,52,Female,130638,high,,East,
CUST6485,47,,unknown,62,Standard,,Y
,,,113270,,Basic,North,Y
CUST1931,,Male,90347,43,,North,Yes
CUST4547,,Female,91881,,Basic,,
CUST6346,,M,,high,Basic,East,
,,Female,unknown,39,Premium,,Y
CUST4233,,M,,high,Premium,North,Yes
CUST5026,,Female,,,Basic,South,
CUST1967,,Male,unknown,12,Premium,South,N
,23,,unknown,,,West,
CUST8075,N/A,Male,unknown,36,Basic,,Y
CUST1577,N/A,,,,Premium,East,Yes
CUST2446,44,Female,144337,3,Premium,West,
CUST8915,,Female,,high,,East,No
CUST1661,,F,,30,Basic,North,No
CUST7602,N/A,,,12,Standard,North,Yes
CUST5281,50,M,,low,,South,N
CUST8959,,Female,,low,Basic,South,N
CUST4478,N/A,M,20986,,,,
CUST9468,,Male,52750,high,Basic,North,N
CUST1529,36,F,102565,low,Standard,East,Y
CUST2255,N/A,,unknown,,Basic,East,
CUST4187,,,,,,East,
CUST8943,,,27104,high,Basic,West,
CUST7307,,Female,84171,low,Premium,,N
CUST8619,,,,high,Premium,,
CUST1964,58,Male,,,,West,N
CUST1354,,Male,unknown,,,,N
CUST6075,,M,109091,,Premium,North,Yes
CUST1845,,,,14,,,
CUST6387,46,F,unknown,,Standard,,Y
CUST6353,,,82726,low,,,N
CUST8250,,,,high,,South,Y
CUST1562,,,133749,,Premium,West,
CUST9329,,Male,56935,low,Basic,,No
CUST8607,51,F,,low,,,
CUST8581,N/A,F,,,Premium,,No
CUST7606,46,Male,,,Premium,East,N
CUST3028,23,,97690,low,,North,Yes
CUST1146,,,,,,East,N
CUST7125,N/A,,,,,,Yes
CUST3618,,Female,unknown,low,,East,Y
,,Male,unknown,high,Premium,South,Y
CUST8766,50,,,low,Premium,South,
CUST7576,42,,,low,Standard,West,
CUST3629,,,,low,Standard,South,
CUST6909,,,,,Basic,South,
CUST1011,67,F,,18,Basic,North,Yes
CUST5860,,F,53015,low,,,
CUST8486,N/A,F,,low,,North,
CUST5879,,,,high,Premium,,No
CUST5995,40,,,,,South,Yes
CUST8051,63,,unknown,low,Basic,,No
CUST7094,N/A,Male,95550,high,Basic,,Y
CUST3212,,,unknown,,,,
CUST9690,66,Female,,high,Standard,,No
CUST1943,,Female,,high,,,No
CUST5648,70,M,87243,,Standard,West,Yes
CUST6920,,,,,,East,
CUST2236,,,unknown,77,Basic,South,No
CUST1261,,Male,26126,high,,North,No
CUST2985,N/A,M,,45,Basic,,Yes
CUST8826,,F,,high,Premium,West,
CUST1086,22,M,,high,,East,
,,,,4,Basic,,
CUST3477,N/A,Male,,high,Basic,West,Y
CUST6716,,M,unknown,,Basic,North,No
,N/A,Male,,low,,,No
CUST3649,61,Female,,low,Basic,East,Y
CUST9706,,Female,,49,Basic,West,Yes
CUST8444,,Female,52958,high,Basic,West,N
CUST3151,,,,high,,North,Y
CUST8631,,M,49942,59,Premium,North,No
CUST7263,63,F,,24,Basic,South,
CUST2019,,Male,,,Basic,,
CUST6914,50,,unknown,,Premium,East,Yes
CUST4014,68,M,,low,Basic,,No
CUST5054,N/A,,,low,,North,
CUST7432,57,,,1,,East,No
CUST7414,,,21217,14,,South,N
CUST9016,,F,,29,Standard,South,
CUST9924,52,Female,unknown,,,West,Y
CUST8467,,,,low,,West,Y
CUST8752,N/A,Female,,73,Basic,West,
CUST8292,,M,,high,,West,Yes
CUST6842,N/A,F,77595,low,,,
CUST5080,38,F,,high,Standard,,
CUST1712,,F,,,,,
CUST2670,N/A,M,,45,,West,Yes
CUST3215,,M,,,,North,
CUST4205,,,39928,low,Basic,,N
CUST9532,,F,84033,64,Premium,East,No
CUST2149,47,,,,,West,Y
CUST4380,,,unknown,low,,West,N
CUST3090,,Male,unknown,high,Basic,,Yes
,,F,,low,Basic,South,No
CUST2287,,F,111320,low,,North,N
CUST8934,N/A,,unknown,23,,,Y
CUST2557,51,M,,11,Premium,,
CUST4293,N/A,,,98,,South,
CUST7451,,Male,unknown,11,,,Yes
CUST5458,56,Female,116107,low,,,No
CUST1103,,F,,61,Basic,East,
CUST8185,N/A,,,,,North,
CUST7819,23,,,high,,,
CUST7518,,Female,,,,,
CUST8905,,M,unknown,52,Basic,East,
CUST7378,,,133849,,Standard,,
CUST3171,47,,,33,,West,Y
CUST5780,N/A,,unknown,20,,West,
CUST3886,,,,,,,Y
CUST3138,52,,103696,low,Basic,South,Yes
CUST4143,N/A,F,115634,,,North,Y
CUST6419,23,F,25483,low,Basic,South,Y
CUST1351,,M,,low,Standard,North,No
CUST7098,N/A,F,117711,low,Standard,North,
CUST3021,26,,141240,high,,North,No
CUST9569,,Female,,high,Standard,West,Y
CUST3799,N/A,Male,,high,Premium,,N
,,,unknown,high,,North,
CUST5974,,M,unknown,21,Basic,South,
CUST5257,,,,36,Basic,West,
CUST1620,28,Female,,low,,West,Yes
CUST3897,,Female,unknown,38,Standard,,N
CUST5812,27,Male,,high,,North,
,,Female,unknown,high,,West,
CUST6802,45,,unknown,high,,,No
CUST3068,N/A,Female,,high,Basic,East,N
CUST3832,,,136390,41,,West,
CUST3707,N/A,Male,74246,high,,East,Yes
CUST6840,N/A,Male,,,,East,N
CUST1989,25,,,,,South,
CUST6963,,,134603,high,Basic,,Yes
,,,,high,Premium,South,Y
CUST9549,,Female,89374,low,,,
CUST1570,N/A,Female,unknown,37,Premium,South,Yes
CUST4561,,M,27401,high,Standard,West,No
CUST5005,,Female,42760,low,,West,
CUST6316,32,,28859,,,North,Yes
CUST2992,66,M,unknown,,,East,Y
CUST6026,,F,24480,80,Standard,West,Yes
CUST5952,45,,unknown,,Standard,South,No
CUST5467,,,148340,93,Basic,North,
CUST2517,47,M,unknown,,,East,
CUST8324,,F,,high,Standard,West,
CUST3374,,,,high,Basic,South,Yes
CUST4635,N/A,,139586,high,Premium,South,N
CUST4162,,M,,,Standard,,Y
CUST6040,N/A,F,60305,high,Basic,,Y
CUST1015,35,F,unknown,low,,South,
CUST7118,34,F,108284,low,Basic,,Y
CUST2874,43,Male,24990,high,Standard,West,Y
,N/A,Female,,15,Premium,East,Yes
CUST3309,35,Female,unknown,high,Premium,North,
CUST6201,,F,unknown,,Premium,South,Yes
CUST3255,,Female,,55,Premium,,No
CUST6175,,,,95,,East,
CUST7332,,M,,,Premium,,Y
CUST5936,,,53531,high,,,
CUST9071,49,Male,88821,77,,North,No
CUST5419,N/A,Male,unknown,high,,East,Yes
,,,,low,,,Y
CUST7282,38,M,141198,high,Standard,North,
,N/A,,,high,,East,N
CUST7003,65,M,,,,East,Y
CUST1028,,M,83333,42,Standard,South,
CUST5818,N/A,,,high,,West,
CUST8445,27,,30930,high,Standard,West,
,,Male,unknown,,Premium,,
CUST4492,63,Female,,99,Basic,West,No
CUST1044,,,110506,high,Standard,East,Yes
CUST6313,48,Female,,low,Premium,North,Yes
CUST6873,N/A,Female,unknown,51,,,
CUST1743,31,Female,unknown,,,East,Yes
CUST4757,,M,,high,Premium,North,
CUST3101,N/A,,,high,Premium,,N
CUST6869,49,M,,high,Premium,North,
CUST2097,,Female,109774,high,,East,Y
CUST4094,23,Female,unknown,,,West,N
CUST1327,,Female,unknown,high,,North,No
CUST8727,58,M,,,Standard,,
CUST2651,N/A,,124079,,Standard,North,
CUST1595,N/A,Male,85220,,Standard,,Yes
CUST8226,,,,low,Premium,West,No
CUST7633,N/A,,unknown,,,,N
CUST4971,N/A,Male,96152,,,,N
CUST1924,,,unknown,,Standard,South,
CUST6277,,,unknown,68,Standard,North,N
CUST6479,59,,,,Basic,South,N
CUST7936,,,20398,high,,South,No
CUST4236,28,,123808,23,Standard,,N
CUST2914,,Female,,,Basic,South,No
CUST2667,,F,unknown,98,,,Yes
,,,,,,,Yes
CUST8026,N/A,F,,high,,West,
CUST4029,43,,,,Basic,North,Yes
CUST8835,,Female,146459,91,Premium,East,N
CUST6399,,Male,unknown,,Standard,South,
CUST9481,33,,,high,Standard,West,No
CUST3985,N/A,,unknown,,Basic,South,
CUST9749,,Male,,low,Premium,,
CUST4642,,M,,low,,North,N
CUST8327,N/A,Female,unknown,,Basic,North,
CUST1017,N/A,M,,7,,West,N
CUST7857,18,M,,high,,East,No
CUST5443,N/A,,,,Standard,,Y
CUST4991,N/A,M,,high,Standard,North,
CUST4861,,Male,,29,,North,
CUST2605,,Female,,low,,North,No
CUST5952,N/A,,,low,,,No
CUST3825,,F,30034,high,Basic,West,Yes
CUST6439,N/A,F,unknown,low,,East,N
CUST5306,41,,,14,Premium,East,N
CUST8363,,,unknown,high,,East,
CUST6617,,,,low,Basic,East,Y
CUST7486,N/A,Male,,91,Standard,South,Yes
CUST6088,,M,123447,95,Basic,,
CUST9312,,M,,17,Premium,West,Y
CUST3410,,Male,unknown,low,Standard,,N
CUST4331,N/A,F,unknown,,,East,Y
CUST5849,N/A,,,,,,No
CUST6266,N/A,,unknown,66,Premium,South,Yes
CUST6300,,,,low,,West,N
CUST3182,,F,,,Basic,,N
CUST1018,,Female,,high,Standard,East,No
CUST1919,,,104541,91,Basic,West,N
CUST1098,,Male,,26,,,Yes
CUST1560,,,,17,Basic,West,Y
CUST8696,,Female,,high,Basic,,Yes
CUST3251,N/A,,,low,,West,Yes
CUST3959,19,Female,137003,97,Premium,South,
CUST4284,,M,unknown,,Premium,South,No
CUST8009,59,Female,,high,,South,
CUST3278,,F,,low,Premium,North,
CUST6668,54,Female,134661,low,Basic,South,Yes
CUST7687,,,,low,,East,
CUST5098,N/A,,,low,Basic,,Y
CUST9433,N/A,,,33,Premium,,Y
,N/A,,,high,,West,Yes
CUST7045,,,114453,low,,South,
CUST8831,,Female,,low,,,Y
CUST2813,,Male,,low,,,
CUST6488,N/A,F,,20,,North,No
CUST9976,N/A,F,,57,Premium,South,N
CUST7687,,Female,140027,low,Basic,,Y
CUST3007,,M,,96,Basic,West,
CUST9375,,,unknown,,Standard,North,Yes
CUST3364,,,54508,62,Basic,,Y
CUST6309,N/A,,,88,Basic,North,N
CUST2460,,,unknown,63,Premium,East,Y
CUST5447,21,Female,,low,,,N
CUST5080,60,Male,149011,high,,North,Yes
CUST1876,,F,,low,Premium,West,
CUST7703,,Female,,high,Basic,South,Y
CUST7502,69,Male,unknown,,,South,
CUST5940,,F,107571,80,,,
CUST7608,,Female,32966,,Standard,East,Yes
,62,Male,80222,,Standard,,No
CUST4941,N/A,,22531,80,Standard,,
CUST2236,N/A,M,83302,65,,West,
CUST4670,,,114261,12,,North,Y
CUST9366,,Female,,high,,North,Y
CUST7246,47,M,,,Premium,South,
CUST5799,41,,,high,Standard,East,
CUST8333,,F,,16,Standard,South,
CUST6543,20,Female,,,Premium,North,N
CUST1269,,,23792,32,Premium,North,N
CUST9118,N/A,,71276,low,Basic,West,
CUST5031,N/A,,,low,Standard,,No
CUST6415,32,,,high,Standard,South,Y
CUST8118,,Male,unknown,32,Basic,,
CUST9045,,Female,63698,high,,,Y
CUST8052,N/A,,,66,Premium,East,No
CUST9899,,M,,high,Premium,South,No
CUST8269,,F,111623,,Basic,,
,,,148357,,Basic,North,Y
CUST9674,N/A,Female,,low,Premium,,N
CUST3901,,F,,high,Basic,,
CUST3912,29,Female,,,,East,
CUST9595,,F,unknown,,Premium,West,
CUST4430,,Male,unknown,high,Standard,,N
CUST5557,28,Male,,high,,West,
CUST5164,,Male,,high,Basic,East,No
CUST1396,N/A,F,,,,East,Yes
CUST2520,30,Female,127926,77,,East,N
CUST9178,,Female,unknown,low,,West,
CUST3836,,F,,25,,,Y
CUST4844,N/A,,unknown,low,,,No
CUST2589,30,F,84027,,,East,Y
CUST4283,N/A,Female,140242,,Basic,,N
CUST5925,41,M,,,,,Yes
CUST5450,N/A,Male,,low,Basic,East,
CUST7668,,Male,,94,Premium,,
CUST4865,60,Male,unknown,high,,,N
CUST8600,N/A,,unknown,high,Standard,North,
CUST9079,48,F,128212,,Basic,,Yes
CUST5372,,,unknown,high,,South,Yes
CUST1680,,,98432,69,Premium,West,Yes
CUST7199,,F,unknown,20,Basic,West,N
CUST3457,N/A,F,unknown,high,Premium,North,
CUST9754,,Female,,high,,West,No
CUST5029,N/A,,,30,,West,Yes
CUST2313,N/A,,,,,North,N
CUST1104,,Male,,45,,North,
CUST5680,,M,unknown,high,,South,No
CUST1708,,Female,,high,Standard,,Yes
CUST3604,,M,128380,76,Premium,South,No
,,M,,high,,North,Yes
CUST2657,,,,low,Basic,East,Y
CUST7741,19,F,,,Standard,,No
CUST2222,,M,,low,,,No
CUST6077,,Male,,high,Basic,West,Yes
CUST3679,,Male,,high,Standard,South,N
CUST1523,,Female,,20,Premium,East,Yes
CUST9134,,Male,,low,Premium,,
CUST6609,N/A,M,unknown,high,,,No
CUST7582,,,113904,high,Standard,East,Y
CUST9791,,,,high,,,
CUST6271,,F,,40,,East,Yes
CUST3022,45,M,142114,high,Standard,,Yes
CUST1999,,Female,unknown,high,,East,Y
,56,F,unknown,,Basic,North,Yes
CUST3511,70,F,117709,low,,West,Y
CUST1532,N/A,M,unknown,low,,East,Yes
CUST5135,N/A,F,128674,32,Basic,South,Y
CUST6402,70,M,unknown,high,,,N
CUST8490,,M,,low,Premium,South,
CUST4650,N/A,Male,unknown,low,Basic,,Yes
CUST3355,,F,,,Basic,West,
CUST5109,,F,63516,,Standard,,
CUST8912,,Female,,,Premium,West,Y
CUST2216,N/A,F,unknown,high,Standard,West,Y
CUST3991,38,F,,,Standard,South,
CUST7697,45,Male,25101,,,North,
CUST5996,,Female,,high,Premium,East,N
CUST2820,,,124443,high,Basic,North,N
CUST5011,N/A,Female,27289,,Basic,,
,,,,high,,,
CUST5289,,,59462,,,East,Yes
CUST2068,,F,,100,Standard,,
CUST5721,,Female,,high,,,N
CUST8895,N/A,M,,high,,East,Y
CUST2655,N/A,Male,,,Basic,North,Yes
CUST6208,,M,118469,high,,North,No
CUST8999,N/A,Female,unknown,99,Basic,,Y
CUST1046,,,,high,Basic,,Y
CUST4587,28,M,,,,North,Yes
CUST2994,,,,,,West,No
CUST3467,,M,unknown,12,Premium,East,No
